"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.1.Hprop","t1.2.Hprop","t2.1.Hprop","t2.2.Hprop","t3.1.Hprop","t3.2.Hprop","t4.1.Hprop","t4.2.Hprop","t5.1.Hprop","t5.2.Hprop","t6.1.Hprop","t6.2.Hprop","t7.1.Hprop","t7.2.Hprop","t8.1.Hprop","t8.2.Hprop","Av_expr","Amplitude","CV"
"Q64707","Zrsr1;Zrsr2","U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 1;U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2",0.0255585911246088,18,6,24,0.110548561016772,0.198585467275603,0.232145356812901,0.149402494390231,0.21564450236848,0.173467050169267,0.0856187039608624,0.0411654911314424,0.115892358466616,0.181570208038898,0.198800115509509,0.154937747520184,0.208546265836316,0.207942502131807,0.160039434768321,0.191359655071491,0.164104119654294,1.16377252492979,0.320501248410221
"Q64727","Vcl","Vinculin",0.832430111218511,12,6,24,0.0900443393592145,0.0914763763012272,0.126033100964855,0.0901607192935125,0.0888455225857402,0.104339955698366,0.0878045222872593,0.0962637565624633,0.0906141942897885,0.0814710704562222,0.0645482186147268,0.116738671797248,0.0594169996853265,0.0809722185887493,0.0948442860127655,0.0863270509535714,0.0906188127156898,0.735124410518729,0.180994356347221
"Q64737","Gart","Trifunctional purine biosynthetic protein adenosine-3;Phosphoribosylamine--glycine ligase;Phosphoribosylformylglycinamidine cyclo-ligase;Phosphoribosylglycinamide formyltransferase",0.0749924445975666,6,6,24,0.112967471828975,0.119197623653274,0.071259096203914,0.0530665185889735,0.0497595394174595,0.0547116748370452,0.0649349457829535,0.0750947977041895,0.0711085408328673,0.0728256483863926,0.0451851247646431,0.0519494430162811,0.0631173830421188,0.0651581592486741,0.0491417386252771,0.0501456141143499,0.0668514575029618,1.10711870246586,0.321805311921266
"Q65Z40","Wapal","Wings apart-like protein homolog",0.257363386185281,6,12,24,0.151482779892572,0.11171330312212,0.084903035598358,0.0949896949596965,0.122920872538205,0.0877600025959697,0.0989153442750756,0.10129813469005,0.0981905111303092,0.124682027725338,0.0810178238146906,0.126942801059227,0.0685112116719228,0.119782598682695,0.0886536756234939,0.0823009924352835,0.102754050613438,0.807477347367933,0.212043838924273
"Q66T02","Plekhg5","Pleckstrin homology domain-containing family G member 5",0.663444627902243,6,18,24,0.202462380300958,0.173515721748537,0.16612308348828,0.247065755737104,0.188150812262305,0.220547620926379,0.188806254767353,0.153263954588458,0.1749876295723,0.176357818663283,0.164737658891403,0.192160995109212,0.174675106348765,0.161211163770405,0.180098047647717,0.192087447302289,0.184765715695297,0.507679689360431,0.127490722389017
"Q689Z5","Sbno1","Protein strawberry notch homolog 1",0.652807203008925,18,18,24,0.234841339290068,0.213218247720647,0.211153993410223,0.219529088819849,0.203079136048647,0.225737823334377,0.203299083383667,0.221562378538017,0.209400749005622,0.189076420527614,0.206049252594141,0.202474389784414,0.276972317470819,0.223449279131223,0.232539737063985,0.205382047658864,0.217360330236386,0.404378742190976,0.0922650312638083
"Q68FD5","Cltc","Clathrin heavy chain 1",0.120825956600471,6,18,24,0.189872848375094,0.17380284137511,0.156993224821424,0.178660490552484,0.152394067760044,0.141191240377788,0.172462587902474,0.113150539834084,0.162779933357667,0.135915863485729,0.140777461344493,0.168083635873755,0.138630239366079,0.126085392730104,0.125479379781089,0.158774749018905,0.15219090599727,0.504118876474696,0.142438389585941
"Q68FE6","Fam65a","Protein FAM65A",0.093820687866969,24,18,24,0.102259573418346,0.0846268586890415,0.0879361296811404,0.0856869982599856,0.0671728271728272,0.0879180133016373,0.0940243832560668,0.106393176159773,0.0963653256003829,0.103183952668233,0.0794416225334504,0.0962122117114763,0.0851563565737563,0.103111787276022,0.0929452190095963,0.112194977675148,0.0927893383116802,0.485208228892537,0.122845242348961
"Q68FF6","Git1","ARF GTPase-activating protein GIT1",0.342696261849576,6,18,24,0.235679952801541,0.291369478721649,0.255751318594995,0.217986437515697,0.284334964329735,0.18416467504433,0.178548359680435,0.215842337795575,0.260850173259684,0.288087538209365,0.299516543284484,0.221504112808461,0.193016754672855,0.278458876036069,0.286744157790288,0.245699947387592,0.246097226745797,0.491546309577074,0.165137210053907
"Q68FG3","Spty2d1","Protein SPT2 homolog",0.546765117594782,18,6,24,0.195924685115161,0.164962688759622,0.200316632807983,0.143716426370773,0.20728901742872,0.153008797101728,0.114370323097817,0.104270136409036,0.117211721936468,0.125038647625573,0.0973275804649166,0.180624508003149,0.142893932472661,0.156299304869298,0.169952905359571,0.124228102051189,0.149839713117104,0.733860434435465,0.231946535960612
"Q68FL4","Ahcyl2","Putative adenosylhomocysteinase 3",0.742325844468593,6,12,24,0.244320318702901,0.177936004562462,0.161759634175938,0.203139004901119,0.226284334161481,0.12150831297015,0.175209311823565,0.180936511659886,0.220781805966807,0.104214438861249,0.169058687716452,0.17394617676141,0.15112427739719,0.167043511829262,0.127914336955375,0.155792714825942,0.172560586454449,0.81192283081766,0.219779334235868
"Q68FL6","Mars","Methionine--tRNA ligase, cytoplasmic",0.132908552260519,12,6,24,0.087991662699617,0.0859465151492075,0.0737301396730632,0.0749096154718376,0.0694028194067026,0.0655284623414441,0.068472634506651,0.066289251685999,0.06612604504715,0.0704652929965701,0.0713142387493015,0.0693367395282184,0.0656198277582067,0.0709192180807004,0.0693571914034606,0.0725230342776058,0.0717457930484835,0.313094320986779,0.0916034373726046
"Q69Z37","Samd9l","Sterile alpha motif domain-containing protein 9-like",0.342696261849576,6,18,24,0.281938198382179,0.276840975395641,0.290122910955876,0.247498950188486,0.264017073569963,0.249243723514596,0.239874259096719,0.246435520216291,0.228596841110859,0.22958947537185,0.217659279542922,0.270811559492158,0.213911547170646,0.243756031654121,0.230619397548589,0.213127943128307,0.2465027303962,0.312349350872569,0.0988351220182169
"Q69Z38","Peak1","Pseudopodium-enriched atypical kinase 1",0.0255585911246088,18,6,24,0.270840566955553,0.271388889341969,0.291140034306161,0.260071453259252,0.294713205123887,0.276807120002674,0.276096641367278,0.25653891860888,0.245892551694356,0.255854964009463,0.263695549242424,0.276983504742579,0.269795829871657,0.285208810561289,0.223496289221831,0.250617368436489,0.266821356046609,0.266908604907981,0.0677468931334407
"Q69Z99","Znf512","Zinc finger protein 512",0.795129769509708,24,18,24,0.145851842450396,0.118444034898024,0.124994661997694,0.11478418567748,0.113166211137684,0.0894420290102564,0.107953729599277,0.16414669213107,0.0775783037886912,0.0851079282356463,0.0738383913333828,0.10399281971667,0.0995137169367743,0.0946073890417677,0.0816951685500692,0.102733788132554,0.10611568078984,0.851036341900696,0.230152248383527
"Q69ZA1","Cdk13","Cyclin-dependent kinase 13",0.58627791105411,18,18,24,0.100239629041795,0.111745897399727,0.0973884061146703,0.084331372576723,0.0909968514228005,0.120913660334971,0.123986511485322,0.0725790754708937,0.0985846815795146,0.0837075992138043,0.0713855176128292,0.0758853582337288,0.074631119655409,0.102807019231232,0.0736386382972613,0.116478657178018,0.0937062496780437,0.561339228207505,0.192641085634255
"Q69ZF8","Msl2","E3 ubiquitin-protein ligase MSL2",0.00661760241231391,24,12,24,0.0823016390155882,0.110987078361785,0.1131854860422,0.0524376770790641,0.067234081667491,0.108674188322581,0.124435785811065,0.132661970433575,0.0955143981173766,0.0915782624468087,0.08325076560755,0.0884770977423985,0.0567832816195799,0.0931877680610483,0.123342747313093,0.117855278270857,0.0963692191195038,0.832468023374017,0.250679258850505
"Q69ZK6","Jmjd1c","Probable JmjC domain-containing histone demethylation protein 2C",0.206405513307332,12,12,24,0.147572426008288,0.121044730267848,0.137045463834657,0.154347419287373,0.0968215671876639,0.160874178226854,0.139181099616413,0.105457893948555,0.116543751754408,0.168256812417099,0.185141095195348,0.169752076928109,0.103798126951093,0.171921395922997,0.091220281316128,0.157527194592417,0.139156594590953,0.674928947171333,0.214796850229005
"Q69ZN7","Myof","Myoferlin",0.378897297015702,6,18,24,0.172011598278736,0.126007762196878,0.141476386318235,0.133786957369096,0.1240145220026,0.13305672734911,0.139934301005018,0.157648040564517,0.147262143496424,0.194771196839497,0.160804616270976,0.176386954041318,0.160364580402924,0.148483887848059,0.13193766166943,0.127768077450953,0.148482213318986,0.476533001867973,0.137321075901547
"Q69ZQ2","Isy1","Pre-mRNA-splicing factor ISY1 homolog",0.139611468079009,24,6,24,0.128401643896479,0.113790120306461,0.111053657627913,0.114647809668459,0.123819517313746,0.147813736430963,0.151838398157172,0.139074454613699,0.109222429894234,0.0842661166513836,0.109649105610729,0.0992280913113506,0.0904387952530238,0.132650311234903,0.108177850823948,0.136222005999377,0.118768377799615,0.56894168934256,0.164530402770365
"Q69ZR2","Hectd1","E3 ubiquitin-protein ligase HECTD1",0.110217712513735,18,12,24,0.191665979614065,0.235370007750989,0.274364595464822,0.173736708426756,0.2329403661929,0.222412944137909,0.237176913425345,0.258273577304109,0.151058480752163,0.197106115524023,0.185660088279284,0.244579542933215,0.28981658602453,0.255007415161825,0.199250361538235,0.273457917728131,0.226367350016144,0.61297755733091,0.176217215877446
"Q69ZS0","Pdzrn3","E3 ubiquitin-protein ligase PDZRN3",0.0468103177944734,24,12,24,0.278183235314958,0.222754327999901,0.219683898129616,0.256012320815069,0.246617924545451,0.24072429108302,0.267963502394439,0.258213561871732,0.263505826921182,0.229741484018086,0.262068814664129,0.223763536101031,0.231353873791516,0.270815920952434,0.316864484152863,0.277615808228053,0.254117675686467,0.382423559324339,0.102362591791713
"Q69ZX6","Morc2a;Morc2b","MORC family CW-type zinc finger protein 2A;MORC family CW-type zinc finger protein 2B",0.185676830387545,24,18,24,0.1191416038412,0.133921654986155,0.0956503323689074,0.128807415922857,0.120621487959681,0.109321513209866,0.148048053971949,0.12505060787285,0.119043512181659,0.142163697933594,0.111284910320789,0.125239381094703,0.105567420018639,0.118652492808544,0.109016671434072,0.13889828295025,0.121901814929732,0.42983545104103,0.116344915722834
"Q6A026","Pds5a","Sister chromatid cohesion protein PDS5 homolog A",0.620653176663942,24,12,24,0.0910999487624796,0.0663348861063106,0.0715986927687101,0.0673913271450367,0.075190848885874,0.0660752059805877,0.0643993158495355,0.0849285684007753,0.0689097579079779,0.0557300750635098,0.0581509815961101,0.067282613797977,0.0687935331174621,0.0693177875617539,0.0693866037126896,0.0816138545648359,0.0703877500763516,0.502500416061077,0.12979319971227
"Q6A028","Swap70","Switch-associated protein 70",0.664927657562299,6,18,24,0.030241615036475,0.0280115913184137,0.024726798636779,0.0317459997055439,0.0270831975676244,0.0217222968159827,0.0256684456012564,0.0203853124896098,0.0242652313682622,0.0274559402732629,0.0216455282763813,0.0206026393128538,0.0268520993646806,0.0244621581952917,0.0245192758945808,0.0237767401588826,0.0251978043759926,0.450860203786569,0.129991823256168
"Q6A058","Armcx2","Armadillo repeat-containing X-linked protein 2",0.794178544086852,6,6,24,0.373221971801836,0.324667696856583,0.295440021971866,0.279862119877122,0.321644837600971,0.302844409842007,0.337741267710323,0.278312003221401,0.279723800694177,0.275312496382839,0.235006693089057,0.288572336591234,0.286197963836065,0.262320176570673,0.263218260613129,0.294825040471065,0.293681943570647,0.470629133791232,0.112912748534333
"Q6A065","Cep170","Centrosomal protein of 170 kDa",0.766531398458345,12,12,24,0.101686538162073,0.105521421797039,0.133768521396746,0.0639404549003803,0.101293950600448,0.0969217056566726,0.10087891501391,0.0250013526618304,0.0881774114725733,0.0851908982648519,0.101945054113373,0.0871967151922359,0.106669777441504,0.0590071170488585,0.0852021324567889,0.110128771862387,0.0907831711276045,1.19809836320911,0.274641934437824
"Q6A0A2","Larp4b","La-related protein 4B",0.748934476454674,6,18,24,0.168259838488942,0.155904792765193,0.159770913969728,0.100740876077237,0.170111023550288,0.0897424788576182,0.156988297038882,0.0714804338116561,0.101552549357808,0.123752951824149,0.108862106684273,0.140732223682289,0.136604334096137,0.128524046434494,0.112354680620908,0.14002282115468,0.129087773025893,0.764058341287276,0.229056224066299
"Q6A0A9","FAM120A","Constitutive coactivator of PPAR-gamma-like protein 1",0.58627791105411,6,12,24,0.470670044788225,0.487472778508617,0.461308024657331,0.464913160234481,0.438052160578596,0.400404675554274,0.463225614579622,0.457432212807815,0.411745552268602,0.426558464231398,0.385291683775627,0.369977893197605,0.414372482397786,0.418486570847086,0.385709742430875,0.357777855025891,0.425837432242739,0.304564403367894,0.0923084566198507
"Q6A4J8","Usp7","Ubiquitin carboxyl-terminal hydrolase 7",0.807732893034616,18,6,24,0.0852022818434359,0.0879885182533526,0.0846491757962953,0.0670112279451078,0.13625755766935,0.0800419679270215,0.035497119442121,0.0821282363280857,0.0883263762116825,0.0561588441663409,0.0844172176583023,0.0794580694216703,0.0781768961441099,0.0884703481242006,0.0549691701490595,0.0851026598226785,0.0796159791814259,1.26558059403653,0.267703789487784
"Q6AW69","Cgnl1","Cingulin-like protein 1",0.0281144502370696,6,18,24,0.210642432887158,0.195977948730119,0.170325807552538,0.154607003466938,0.155947489079157,0.173468792205881,0.181512685072124,0.171219977205638,0.21035448399052,0.204671548790876,0.183653263316056,0.17543630089634,0.180276014975704,0.176103004056948,0.150973247279452,0.157439859927696,0.178288116214572,0.334678423187183,0.107571453562116
"Q6DFV3","Arhgap21","Rho GTPase-activating protein 21",0.156394007283563,24,12,24,0.511088007871604,0.428833009082492,0.352038666501425,0.412901144215182,0.406962135690822,0.400186327545422,0.463872371489117,0.462359631994952,0.389447236180904,0.395727531735607,0.317645876599451,0.384134717220928,0.404832310024839,0.4584858213655,0.398153791147624,0.394402813885915,0.411316962034486,0.470299426299697,0.112728274096093
"Q6DFV5-3","Helz","Probable helicase with zinc finger domain",0.0234051588972367,12,18,24,0.380924422489017,0.412572807648574,0.451338000020498,0.416345045819539,0.470791915660585,0.404436922850521,0.355555555555556,0.395476195471999,0.393057271246218,0.388451403358255,0.43998114097124,0.448816980948363,0.46493670589887,0.414166814237648,0.441636655883131,0.428799601734116,0.419205464987133,0.274892313506853,0.0771596844595091
"Q6DFW4","Nop58","Nucleolar protein 58",0.342696261849576,6,18,24,0.0602080218855039,0.0734737391709147,0.0679756805299294,0.0607018790154322,0.0528067906880885,0.0485374246144663,0.0549315630307213,0.02544611396937,0.0443974263815729,0.0370282593622094,0.0358424508466256,0.0463012893123257,0.0418893195396132,0.0433740848687696,0.0418129315962461,0.0408553688451863,0.0484738964785609,0.990793575317106,0.259144015641936
"Q6DIC0","Smarca2","Probable global transcription activator SNF2L2",0.0700731211262206,6,6,24,0.061531905521161,0.070937131852585,0.0622915616001562,0.0575941442742945,0.0567198092126265,0.0661022989258104,0.0793879820843478,0.0659083182490605,0.0880813008996149,0.0678929711944776,0.0505820253784039,0.0550310215519786,0.0496360206742981,0.0627075566103736,0.0534687579999031,0.0622896119606355,0.063135151124358,0.608936219216308,0.161601125487771
"Q6DID3","Scaf8","Protein SCAF8",0.801846290999874,12,12,24,0.0915699969632554,0.155580284232147,0.0999631836373135,0.100922668464484,0.0833595371176848,0.118530737506446,0.0837652636673536,0.0791438830994722,0.0970235424119931,0.0778761826053706,0.0901314974159385,0.0847068005320545,0.0881425506567086,0.0995588862623248,0.0942263947140703,0.11833774035358,0.0976774468525123,0.795517329032007,0.200158513044601
"Q6GQX2","Nckap5l","Nck-associated protein 5-like",0.341223288618683,12,18,24,0.151504743406014,0.127196493615659,0.171345826714091,0.154602039705295,0.132991908027353,0.145424696889375,0.120984242941162,0.147265765618353,0.13713350489378,0.125228084093614,0.147661420867616,0.158395043204265,0.161514350685268,0.145749253228208,0.173740401809193,0.156183888825549,0.1473076040328,0.358136018940911,0.105899955959309
"Q6IMB1","Rasl11a","Ras-like protein family member 11A",0.823827924100141,6,18,24,0.260757925212339,0.304131618852898,0.271411398447338,0.328283732361117,0.269771528676126,0.308928011857627,0.308170806684476,0.307840658396126,0.334158206725246,0.336618961822353,0.323039230524325,0.291222284371599,0.288976741311469,0.34962981342078,0.266849652699978,0.303044197867297,0.303302173076943,0.293014347067983,0.088999599541029
"Q6IRU2","Tpm4","Tropomyosin alpha-4 chain",0.58627791105411,18,18,24,0.04363940620077,0.0411964711331006,0.0401610851803421,0.0458870321701123,0.0442539968926978,0.0470555646694654,0.04756209513712,0.0708648322789415,0.0359311568826117,0.0431261088462602,0.034757424076611,0.0406670371363967,0.0312346357405212,0.0472099173184856,0.0424742448053082,0.0291724841585222,0.0428245932892042,0.97356086580581,0.217874051407151
"Q6IRU5-2","Cltb","Clathrin light chain B",0.0176887737171982,12,18,24,0.0401610280839218,0.0311032468426557,0.0596066917632011,0.0594044767734114,0.0739819254702092,0.0457268956270339,0.0510283259605308,0.0093051508769263,0.0238804067958315,0.0224902754178551,0.0491110409955754,0.0564957573286071,0.034758785775855,0.0283715633010439,0.0375609907376778,0.0276678619210513,0.0406659014794617,1.5904424158886,0.417639287630873
"Q6IRU7","Cep78","Centrosomal protein of 78 kDa",0.874741408363499,12,6,24,0.232104561216324,0.288674478151018,0.23710223713409,0.292096972235178,0.212288503350841,0.241983009666914,0.236787037140651,0.287167089177523,0.314431306584871,0.192593524049041,0.256939301856439,0.305810626320809,0.245134477632112,0.280931720169356,0.260837070254111,0.276178069269125,0.260066249013025,0.468487483470905,0.131595086208489
"Q6JPI3","Med13l","Mediator of RNA polymerase II transcription subunit 13-like",0.60035109870114,6,18,24,0.152211069895992,0.153612812641863,0.192597126570585,0.115730140478928,0.140498146933928,0.110193579070399,0.122510204735282,0.14074236844631,0.149539113406771,0.114294127795261,0.126167782419677,0.12367757576596,0.134128438261191,0.133183004248495,0.118912259041046,0.103232983243807,0.133201920809718,0.670892302329757,0.164850668391293
"Q6KAR6","Exoc3","Exocyst complex component 3",0.769244719120214,24,18,24,0.183102000847211,0.321932270476667,0.306279807801085,0.241327700252613,0.231172383388105,0.274279824143559,0.274618902212845,0.301177304205313,0.201816483220064,0.313957178281782,0.300155078464012,0.273865201789146,0.213041119934666,0.339024721912481,0.326352620487447,0.237375537799631,0.271217383451039,0.574899437054032,0.177175033854572
"Q6KCD5","Nipbl","Nipped-B-like protein",0.731536227103333,18,18,24,0.363287162877,0.352049444354969,0.288295490414143,0.344590676670591,0.381716479817971,0.333443958921032,0.376288815650228,0.243055352709216,0.287494530781572,0.32390856442811,0.314177863083813,0.360154217097567,0.285762806064161,0.392140647999603,0.314813406155391,0.351098960173253,0.332017398574914,0.449028562750902,0.123860014598831
"Q6NS46","Pdcd11","Protein RRP5 homolog",0.153143826368685,6,18,24,0.174442540797388,0.183826590375488,0.166003323442318,0.151359228662764,0.157069222433344,0.150807826398549,0.139475571482268,0.115855522741539,0.123613837862266,0.150960594169829,0.12925248783107,0.151369989896736,0.104425803578818,0.148234884861101,0.13035018826939,0.141386290343201,0.144902118946629,0.547961529989186,0.144552200519674
"Q6NS57","Mapkbp1","Mitogen-activated protein kinase-binding protein 1",0.0346253485438307,6,12,24,0.222270690101101,0.229776796664214,0.200095274904051,0.209448699476757,0.199317187666702,0.18338847735523,0.188556111637679,0.27189983001937,0.183267913009618,0.213355202382972,0.205453059093997,0.193791365786956,0.163637576283056,0.18793592839509,0.201644370122631,0.194001102980517,0.202989974117496,0.533337935565472,0.1202602513037
"Q6NSQ7","Ltv1","Protein LTV1 homolog",0.30460683944511,24,12,24,0.236935920352303,0.259911985702481,0.208904983468068,0.257870151416196,0.213863652287643,0.261173786189871,0.288335569584057,0.153690931542331,0.23449234165087,0.238791121242837,0.227809728101658,0.196588138603594,0.240348778995383,0.256034098437155,0.262889049331496,0.244427233803902,0.236379216919365,0.569612844126041,0.134956791534314
"Q6NV83","U2surp","U2 snRNP-associated SURP motif-containing protein",0.147526260290428,6,18,24,0.0464238821061017,0.0516684176106193,0.0480134950822415,0.05618392714336,0.0380554550537776,0.0405950012545876,0.0427586714923774,0.0355598242752491,0.0356368437082509,0.0450911398078541,0.0376100254089065,0.0347944614270208,0.0377662450141829,0.026175354749991,0.0308324194930666,0.0347222312332692,0.0401179621788035,0.748008392341128,0.195273581038439
"Q6NVF9","Cpsf6","Cleavage and polyadenylation specificity factor subunit 6",0.676678016636985,18,6,24,0.129943341834433,0.102181720607662,0.10996584772234,0.1385236009204,0.115903515944399,0.0754262121327579,0.0744005027029582,0.026988945031669,0.0870275859768505,0.0824433470085094,0.0736164872651431,0.111149864090773,0.139066216047065,0.101066136462194,0.100284392864325,0.118853234741132,0.0991775594595382,1.13006683796369,0.291027417175977
"Q6NWV3","Ift122","Intraflagellar transport protein 122 homolog",0.0928384151937724,12,12,24,0.880579740187949,0.841726489590811,0.884610227245837,0.890000085330785,0.826794769148652,0.835530271495306,0.842223658477215,0.801458200608763,0.855492681912322,0.879269434684954,0.858070133776617,0.862024095647781,0.887879866475551,0.816948373002185,0.88271328505885,0.823457115266438,0.854298651744376,0.103642777079456,0.0332031974106351
"Q6NWW9","Fndc3b","Fibronectin type III domain-containing protein 3B",0.742325844468593,24,12,24,0.401674398376341,0.470998911342082,0.321723966721969,0.408038496430403,0.398327522478832,0.404460518384569,0.547656448775955,0.27036995220353,0.356305206102784,0.534261241970021,0.32169559348644,0.503450038333759,0.472715196858854,0.572703347314746,0.577082072998588,0.429139857771758,0.436912673096914,0.701998682301953,0.214832200566335
"Q6NXH3","Gpbp1","Vasculin",0.202556542240958,18,6,24,0.357798709662102,0.458283626348906,0.388156816044045,0.328829170778613,0.41697762497729,0.33001814009648,0.284039508907966,0.271574264688484,0.362590041187606,0.327751131344335,0.337978864372029,0.368071019269024,0.410782319745624,0.366167632965346,0.312617462220748,0.375548245614035,0.356074036138915,0.524355450582702,0.136849938068379
"Q6NXI6","Rprd2","Regulation of nuclear pre-mRNA domain-containing protein 2",0.79988296709962,6,6,24,0.616780180996249,0.73733058977765,0.625651863987094,0.639215353980426,0.609245081735747,0.648227360793096,0.600788238419981,0.676297310164247,0.612693093353164,0.547543870783486,0.534633777190977,0.585773998988842,0.642423159399571,0.553901971044828,0.602477179229126,0.593131914605677,0.614132184028135,0.330054046764282,0.0816767017401755
"Q6NZF1","Zc3h11a","Zinc finger CCCH domain-containing protein 11A",0.876279025921901,18,6,24,0.0983833037583736,0.10851930805751,0.106163401815576,0.0989012925710576,0.0970097761789948,0.106265602142634,0.128513227134268,0.106068755037768,0.114003480722212,0.0867397371787417,0.1160255927333,0.098269908932887,0.120077880374269,0.113544859252892,0.0925307517514796,0.0952431808958284,0.105391253658612,0.396365813152207,0.10520684375432
"Q6NZJ6","Eif4g1","Eukaryotic translation initiation factor 4 gamma 1",0.247441948156197,18,6,24,0.146640204831186,0.152116922677738,0.143722893603473,0.128831054042164,0.132869320363552,0.128754579676901,0.11409280138541,0.12268576840162,0.113789564343814,0.102049709302679,0.127676393008703,0.123079247491126,0.140309872042112,0.131794094512075,0.121892097816293,0.12385180056995,0.1283847702543,0.38997782428467,0.101371096639797
"Q6NZN0","Rbm26","RNA-binding protein 26",0.199362828390778,12,12,24,0.140853420967933,0.124455565770468,0.161119940665395,0.133715303351383,0.133924518754976,0.13318129896901,0.134206439713556,0.0786510720290159,0.12780353132523,0.127832266819907,0.113088997972082,0.136273177372376,0.110520623311082,0.0941450200344683,0.116007235059832,0.109191724098856,0.123435633513473,0.668112329389694,0.158615335915908
"Q6P1B1","Xpnpep1","Xaa-Pro aminopeptidase 1",0.791501589073402,12,12,24,0.0964367523542886,0.119662309936335,0.192111139246334,0.147164818729597,0.211423468504618,0.13047865098922,0.125807849144919,0.0197012291135441,0.178180023515408,0.145987232102143,0.0681406739266232,0.154692272373386,0.14283315881789,0.0628592758491975,0.0718197682493101,0.20536388237046,0.129541406576455,1.48000739267811,0.422563924353908
"Q6P1F6","Ppp2r2a;Ppp2r2c","Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform;Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B gamma isoform",0.827964021487027,6,18,24,0.143025487559122,0.128797153461864,0.0945267245548031,0.0959819574490263,0.118643647020525,0.0802612851660948,0.0948115170721932,0.0967049411188833,0.0826689051337525,0.0942251727055498,0.0804582922163603,0.10551723343736,0.0969595010463255,0.0929461481586998,0.0570015444829496,0.0980615652546979,0.0975369422398879,0.881962681017826,0.206109659255541
"Q6P1H6","Ankle2","Ankyrin repeat and LEM domain-containing protein 2",0.0559165957964263,6,6,24,0.0635465603051305,0.0620535635725473,0.0355838170655202,0.0397846610460166,0.0539183800026067,0.0403972068452293,0.0535093099363731,0.0586510570497553,0.0713613164200938,0.0528571461470613,0.0471910860357324,0.0561516812462946,0.0476808247494011,0.0790236923093968,0.0699013513654624,0.0514689908265453,0.0551925403076979,0.787060624528237,0.21744475582463
"Q6P2B1","Tnpo3","Transportin-3",0.187641375733938,12,12,24,0.128225916242246,0.0915993769281168,0.102234986990578,0.111906301440448,0.135231700609019,0.0918741094940061,0.0897257618293817,0.0834805635998662,0.0805434522824628,0.0695763867362795,0.0893309040437607,0.100070270229427,0.0868677728910304,0.0673587272702207,0.0884066011784369,0.0608109561863521,0.092327736746977,0.806049699091141,0.218131569272622
"Q6P2L6","Whsc1l1","Histone-lysine N-methyltransferase NSD3",0.548151533730356,24,6,24,0.0919770831807105,0.112903283623607,0.105409388817461,0.113957120311193,0.124122270680311,0.123791521633895,0.162267227974362,0.0705631720514907,0.128371426286939,0.076541305009458,0.117140733072466,0.105695081570465,0.129696629307134,0.061483833833608,0.15092438073482,0.117575771950721,0.112026264377415,0.899640764608699,0.241527417694633
"Q6P3B9","Rbfa","Putative ribosome-binding factor A, mitochondrial",0.858038494704348,6,18,24,0.143600724021631,0.212196250699632,0.190111871706437,0.14962568528936,0.155870734024643,0.162839368846043,0.161466584758641,0.14536461432629,0.1457968364385,0.162900336298205,0.149565044065094,0.128194076391771,0.131858427686813,0.139405076057973,0.131499643656912,0.149599326429116,0.153743412543566,0.546379014997194,0.141410937779283
"Q6P3D0","Nudt16;Nudt16l1","U8 snoRNA-decapping enzyme;Protein syndesmos",0.0468103177944734,12,12,24,0.280496338292475,0.21341237669002,0.312755316305883,0.256484026841054,0.244757960699433,0.226845971483599,0.223493679549975,0.139106756059825,0.165694273028899,0.266068785433016,0.253160682280444,0.243654051892956,0.254763669612382,0.259242610701311,0.203295208991609,0.227858490334909,0.235693137387362,0.736756963613524,0.179114994388205
"Q6P3Y5","Znf280c;Znf280d","Zinc finger protein 280C;Zinc finger protein 280D",0.795129769509708,6,18,24,0.0772103760869452,0.0998571924813771,0.0801775503504304,0.0662447340317498,0.0910558963163184,0.0758954233915543,0.0572103995447387,0.0802248406718831,0.0811192064409145,0.0702126942393906,0.0824755863560535,0.0776329826895942,0.0795199386623062,0.079331749667713,0.0819055821001814,0.0623409134090326,0.0776509416525114,0.549211535997633,0.132441070347693
"Q6P4S8","Ints1","Integrator complex subunit 1",0.853430522236473,6,18,24,0.169857493166104,0.249755421226198,0.197150770983079,0.222887760158573,0.231924380496759,0.218942888231952,0.141826070459363,0.173982013410942,0.13295102427268,0.266794484955159,0.152598796069066,0.186523465394613,0.111761681709128,0.224788562689714,0.16508876724181,0.201265839928131,0.190506213774579,0.813793944954871,0.230484306144929
"Q6P4T0","Atg2a","Autophagy-related protein 2 homolog A",0.548151533730356,6,18,24,0.431880832553552,0.448051416407401,0.286915973301637,0.348325906061443,0.287031174345413,0.237901637678029,0.323939753260842,0.186477591616479,0.19279690794097,0.444407731703288,0.278468182619425,0.300952775476388,0.353503339997074,0.405960795744371,0.334707633912503,0.224344555477709,0.317854138006033,0.822936666584965,0.266994951670838
